dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description
2014-01-07 17:00:00 +0000 UTC,261.06,258.71,263.15,1034,73,1,205,0,sky is clear
2014-01-07 18:00:00 +0000 UTC,261.85,260.37,263.15,1033,73,1,205,0,sky is clear
2014-01-07 19:00:00 +0000 UTC,263.38,263.15,263.71,1038,50,1,205,0,sky is clear
2014-01-07 21:00:00 +0000 UTC,265.17,263.71,267.59,1032,73,1,205,0,sky is clear
2014-01-07 22:00:00 +0000 UTC,264.43,263.71,264.82,1032,73,1,205,0,sky is clear
2014-01-07 23:00:00 +0000 UTC,263.61,262.59,265.37,1037,57,1,202,0,sky is clear
2014-01-08 00:00:00 +0000 UTC,262.49,262.04,263.15,1029,73,0,202,0,sky is clear
2014-01-08 01:00:00 +0000 UTC,262.25,261.48,263.15,1038,64,1,205,0,sky is clear
2014-01-08 03:00:00 +0000 UTC,262.32,261.48,262.59,1033,75,0,83,0,sky is clear
2014-01-08 04:00:00 +0000 UTC,261.74,261.48,262.04,1030,75,2,165,0,sky is clear
2014-01-08 06:00:00 +0000 UTC,261.88,260.93,263.71,1032,81,1,205,0,sky is clear
2014-01-08 07:00:00 +0000 UTC,261.14,259.82,262.04,1033,73,1,205,0,sky is clear
2014-01-08 08:00:00 +0000 UTC,261.27,260.37,262.04,1031,76,2,145,0,sky is clear
2014-01-08 09:00:00 +0000 UTC,260.68,259.26,262.04,1031,73,0,112,0,sky is clear
2014-01-08 10:00:00 +0000 UTC,260.22,259.26,260.93,1034,73,1,205,0,sky is clear
2014-01-08 11:00:00 +0000 UTC,260.38,259.26,261.48,1031,73,0,109,0,sky is clear
2014-01-08 12:00:00 +0000 UTC,260.41,258.71,261.48,1034,85,1,205,1,sky is clear
2014-01-08 13:00:00 +0000 UTC,260.23,258.71,261.48,1035,73,1,205,0,sky is clear
2014-01-08 14:00:00 +0000 UTC,262.01,259.82,263.71,1033,73,1,93,0,sky is clear
2014-01-08 15:00:00 +0000 UTC,265.74,264.26,267.59,1037,73,1,11,0,sky is clear
2014-01-08 17:00:00 +0000 UTC,270.33,268.15,271.48,1035,53,0,244,0,light rain
2014-01-08 18:00:00 +0000 UTC,272.25,271.48,273.71,1033,73,1,205,0,light rain
2014-01-08 19:00:00 +0000 UTC,273.64,272.59,274.26,1028,47,0,74,0,light rain
2014-01-08 21:00:00 +0000 UTC,274.81,274.26,275.37,1029,73,0,108,0,sky is clear
2014-01-08 22:00:00 +0000 UTC,273.92,272.59,274.82,1031,73,1,205,0,sky is clear
2014-01-08 23:00:00 +0000 UTC,272.59,272.59,272.59,1030,52,0,67,0,sky is clear
2014-01-09 00:00:00 +0000 UTC,271.78,270.93,272.59,1031,67,1,205,0,sky is clear
2014-01-09 02:00:00 +0000 UTC,270.94,270.37,272.04,1033,73,1,205,0,sky is clear
2014-01-09 04:00:00 +0000 UTC,270.37,269.82,270.93,1037,56,0,25,0,sky is clear
2014-01-09 05:00:00 +0000 UTC,270.29,269.26,271.48,1031,73,1,205,0,sky is clear
2014-01-09 06:00:00 +0000 UTC,270.37,269.82,270.93,1031,73,1,205,0,sky is clear
2014-01-09 07:00:00 +0000 UTC,270.08,269.82,270.93,1031,73,1,205,0,sky is clear
2014-01-09 08:00:00 +0000 UTC,270.05,269.26,271.48,1036,57,0,68,0,sky is clear
2014-01-09 09:00:00 +0000 UTC,269.9,268.71,270.93,1033,73,1,205,0,sky is clear
2014-01-09 10:00:00 +0000 UTC,269.81,268.71,270.93,1036,60,1,31,0,sky is clear
2014-01-09 11:00:00 +0000 UTC,269.53,268.15,272.04,1031,85,1,205,0,sky is clear
2014-01-09 13:00:00 +0000 UTC,269.16,267.59,271.48,1031,80,1,205,0,sky is clear
2014-01-09 14:00:00 +0000 UTC,270.51,268.71,272.04,1037,60,1,74,0,sky is clear
2014-01-09 15:00:00 +0000 UTC,272,270.37,273.71,1033,73,0,22,0,sky is clear
2014-01-09 16:00:00 +0000 UTC,274.4,273.71,274.82,1034,73,1,205,0,sky is clear
2014-01-09 17:00:00 +0000 UTC,277.41,274.82,279.26,1030,73,1,205,0,moderate rain
2014-01-09 18:00:00 +0000 UTC,279.68,279.26,280.37,1027,73,1,205,0,sky is clear
2014-01-09 20:00:00 +0000 UTC,281.11,280.37,282.59,1029,44,1,223,0,sky is clear
2014-01-09 21:00:00 +0000 UTC,281.37,280.37,282.59,1026,73,0,329,0,sky is clear
2014-01-09 22:00:00 +0000 UTC,281.66,280.93,282.59,1026,73,0,112,0,sky is clear
2014-01-09 22:00:00 +0000 UTC,279.61,278.15,280.93,1028,42,0,0,75,broken clouds
2014-01-09 23:00:00 +0000 UTC,279.17,278.15,280.37,1032,44,1,52,0,sky is clear
2014-01-10 01:00:00 +0000 UTC,278.35,276.48,279.26,1027,50,3,146,0,sky is clear
2014-01-10 02:00:00 +0000 UTC,278.32,277.59,279.26,1033,49,2,100,0,sky is clear
2014-01-10 03:00:00 +0000 UTC,278.07,277.59,278.71,1027,73,1,205,0,sky is clear
2014-01-10 04:00:00 +0000 UTC,277.68,276.48,278.71,1032,51,1,8,0,sky is clear
2014-01-10 05:00:00 +0000 UTC,277.51,275.93,279.26,1025,73,1,205,0,sky is clear
2014-01-10 06:00:00 +0000 UTC,277.13,275.93,278.15,1024,73,1,205,0,sky is clear
2014-01-10 08:00:00 +0000 UTC,276.23,275.37,277.04,1027,73,1,205,0,light rain
2014-01-10 09:00:00 +0000 UTC,276.32,275.37,277.04,1023,89,1,205,0,sky is clear
2014-01-10 10:00:00 +0000 UTC,276.14,275.37,277.59,1025,73,1,205,0,light rain
2014-01-10 10:00:00 +0000 UTC,276.14,275.37,277.59,1025,73,1,205,0,mist
2014-01-10 11:00:00 +0000 UTC,275.73,275.37,276.15,1025,73,1,205,0,light rain
2014-01-10 12:00:00 +0000 UTC,275.71,275.37,276.48,1021,93,1,205,0,moderate rain
2014-01-10 12:00:00 +0000 UTC,275.71,275.37,276.48,1021,93,1,205,0,mist
2014-01-10 13:00:00 +0000 UTC,275.75,275.37,276.15,1025,73,1,205,0,light rain
2014-01-10 13:00:00 +0000 UTC,275.75,275.37,276.15,1025,73,1,205,0,mist
2014-01-10 14:00:00 +0000 UTC,276.16,275.37,277.04,1028,96,0,20,0,light rain
2014-01-10 14:00:00 +0000 UTC,276.16,275.37,277.04,1028,96,0,20,0,mist
2014-01-10 15:00:00 +0000 UTC,278.29,277.04,279.82,1027,73,1,205,0,sky is clear
2014-01-10 17:00:00 +0000 UTC,279.85,278.15,281.48,1021,73,1,205,0,sky is clear
2014-01-10 18:00:00 +0000 UTC,281.57,280.15,282.59,1019,73,1,205,0,sky is clear
2014-01-10 19:00:00 +0000 UTC,283.45,282.15,284.82,1022,85,1,88,0,sky is clear
2014-01-10 21:00:00 +0000 UTC,283.23,282.04,284.82,1015,73,1,205,0,sky is clear
2014-01-10 23:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-11 00:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-11 01:00:00 +0000 UTC,280.39,279.82,280.93,1015,96,1,205,0,sky is clear
2014-01-11 02:00:00 +0000 UTC,281.09,280.37,282.59,1015,89,1,308,0,sky is clear
2014-01-11 03:00:00 +0000 UTC,281.15,281.15,281.15,1016,93,1,0,90,light rain
2014-01-11 03:00:00 +0000 UTC,281.15,281.15,281.15,1016,93,1,0,90,mist
2014-01-11 05:00:00 +0000 UTC,280.98,279.82,282.04,1014,73,1,205,0,light rain
2014-01-11 05:00:00 +0000 UTC,280.98,279.82,282.04,1014,73,1,205,0,mist
2014-01-11 06:00:00 +0000 UTC,280.36,279.82,281.15,1011,100,1,200,90,fog
2014-01-11 06:00:00 +0000 UTC,280.36,279.82,281.15,1011,100,1,200,90,mist
2014-01-11 08:00:00 +0000 UTC,280.68,280.15,281.48,1010,73,1,205,0,moderate rain
2014-01-11 08:00:00 +0000 UTC,280.68,280.15,281.48,1010,73,1,205,0,mist
2014-01-11 10:00:00 +0000 UTC,280.8,280.37,281.48,1009,98,1,205,0,heavy intensity rain
2014-01-11 10:00:00 +0000 UTC,280.8,280.37,281.48,1009,98,1,205,0,mist
2014-01-11 11:00:00 +0000 UTC,281.48,279.82,283.71,1004,73,1,295,0,heavy intensity rain
2014-01-11 11:00:00 +0000 UTC,281.48,279.82,283.71,1004,73,1,295,0,mist
2014-01-11 12:00:00 +0000 UTC,283.33,282.04,284.82,1008,99,5,283,0,heavy intensity rain
2014-01-11 12:00:00 +0000 UTC,283.33,282.04,284.82,1008,99,5,283,0,mist
2014-01-11 13:00:00 +0000 UTC,284.23,282.59,286.48,1003,73,1,205,0,heavy intensity rain
2014-01-11 13:00:00 +0000 UTC,284.23,282.59,286.48,1003,73,1,205,0,mist
2014-01-11 14:00:00 +0000 UTC,285.13,283.71,286.48,1009,99,4,218,0,heavy intensity rain
2014-01-11 14:00:00 +0000 UTC,285.13,283.71,286.48,1009,99,4,218,0,thunderstorm with rain
2014-01-11 14:00:00 +0000 UTC,285.13,283.71,286.48,1009,99,4,218,0,mist
2014-01-11 15:00:00 +0000 UTC,285.38,284.15,286.48,1005,73,1,245,0,moderate rain
2014-01-11 15:00:00 +0000 UTC,285.38,284.15,286.48,1005,73,1,245,0,mist
2014-01-11 16:00:00 +0000 UTC,285.68,284.82,286.48,1009,96,4,242,0,light rain
2014-01-11 17:00:00 +0000 UTC,285.95,284.82,287.04,1004,95,2,238,0,sky is clear
2014-01-11 18:00:00 +0000 UTC,286.64,285.37,287.59,1003,73,3,225,0,sky is clear
2014-01-11 19:00:00 +0000 UTC,287.73,286.48,288.71,1001,73,1,205,0,sky is clear
2014-01-11 20:00:00 +0000 UTC,288.26,286.48,289.82,1001,73,1,205,0,sky is clear
2014-01-11 21:00:00 +0000 UTC,288.02,286.48,289.26,1001,73,1,205,0,sky is clear
2014-01-11 22:00:00 +0000 UTC,287.29,285.37,288.71,1002,73,1,205,0,sky is clear
2014-01-11 22:00:00 +0000 UTC,285.94,284.82,287.59,1005,46,6,280,40,scattered clouds
2014-01-12 00:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-12 01:00:00 +0000 UTC,283.29,282.59,284.26,1011,58,3,1,0,sky is clear
2014-01-12 02:00:00 +0000 UTC,282.39,280.93,284.26,1007,73,1,205,0,sky is clear
2014-01-12 03:00:00 +0000 UTC,281.1,279.26,282.59,1010,59,4,286,0,sky is clear
2014-01-12 04:00:00 +0000 UTC,280.83,279.26,282.04,1015,73,1,253,0,sky is clear
2014-01-12 05:00:00 +0000 UTC,279.87,278.71,281.48,1012,73,0,322,0,sky is clear
2014-01-12 06:00:00 +0000 UTC,280.37,280.37,280.37,1016,73,1,205,0,sky is clear
2014-01-12 07:00:00 +0000 UTC,278.56,277.04,279.82,1017,77,4,271,0,sky is clear
2014-01-12 08:00:00 +0000 UTC,278.27,277.04,279.26,1017,76,4,238,0,sky is clear
2014-01-12 09:00:00 +0000 UTC,277.51,275.93,279.26,1017,73,1,155,0,sky is clear
2014-01-12 10:00:00 +0000 UTC,277.34,275.93,279.26,1018,73,1,205,0,sky is clear
2014-01-12 11:00:00 +0000 UTC,276.27,275.93,277.04,1014,73,1,205,0,sky is clear
2014-01-12 12:00:00 +0000 UTC,275.64,273.71,278.15,1014,73,1,205,0,sky is clear
2014-01-12 13:00:00 +0000 UTC,275.29,272.04,278.71,1016,73,1,205,0,sky is clear
2014-01-12 15:00:00 +0000 UTC,278.02,275.93,280.37,1018,73,1,205,0,sky is clear
2014-01-12 16:00:00 +0000 UTC,279.79,278.15,281.48,1023,73,1,263,0,sky is clear
2014-01-12 17:00:00 +0000 UTC,281.96,280.93,283.15,1018,73,1,205,0,sky is clear
2014-01-12 18:00:00 +0000 UTC,283.52,282.59,284.26,1017,60,1,205,0,sky is clear
2014-01-12 19:00:00 +0000 UTC,284.58,283.71,285.37,1022,50,1,251,0,sky is clear
2014-01-12 20:00:00 +0000 UTC,285.37,284.26,286.48,1016,73,1,205,0,sky is clear
2014-01-12 21:00:00 +0000 UTC,285.53,283.71,286.48,1016,73,1,205,0,sky is clear
2014-01-12 22:00:00 +0000 UTC,285.2,283.15,286.48,1017,73,1,205,0,sky is clear
2014-01-12 23:00:00 +0000 UTC,282.69,281.48,284.26,1022,49,2,235,0,sky is clear
2014-01-13 01:00:00 +0000 UTC,280.7,279.82,282.59,1020,50,1,205,0,sky is clear
2014-01-13 02:00:00 +0000 UTC,279.29,278.15,280.37,1016,67,1,205,0,sky is clear
2014-01-13 03:00:00 +0000 UTC,277.22,272.59,279.82,1017,73,1,205,0,sky is clear
2014-01-13 04:00:00 +0000 UTC,278.27,274.26,281.48,1022,53,1,263,0,sky is clear
2014-01-13 05:00:00 +0000 UTC,277.86,275.37,281.48,1022,62,2,203,0,sky is clear
2014-01-13 07:00:00 +0000 UTC,277.99,274.82,281.48,1017,73,1,205,0,sky is clear
2014-01-13 08:00:00 +0000 UTC,278.28,276.48,279.26,1017,69,1,75,0,sky is clear
2014-01-13 09:00:00 +0000 UTC,277.29,273.71,279.26,1017,77,3,140,0,sky is clear
2014-01-13 11:00:00 +0000 UTC,277.94,274.26,279.82,1015,73,1,205,0,sky is clear
2014-01-13 12:00:00 +0000 UTC,277.24,274.82,279.26,1015,73,1,205,0,sky is clear
2014-01-13 13:00:00 +0000 UTC,276.76,274.26,280.93,1015,81,1,205,0,sky is clear
2014-01-13 14:00:00 +0000 UTC,275.8,273.71,277.59,1016,82,1,85,0,sky is clear
2014-01-13 15:00:00 +0000 UTC,277.99,274.82,281.48,1016,80,1,76,0,sky is clear
2014-01-13 16:00:00 +0000 UTC,280.27,277.04,283.71,1019,73,1,89,0,sky is clear
2014-01-13 17:00:00 +0000 UTC,280.38,278.71,282.59,1013,73,1,205,0,sky is clear
2014-01-13 19:00:00 +0000 UTC,279.33,278.71,280.15,1017,73,1,205,0,moderate rain
2014-01-13 19:00:00 +0000 UTC,279.33,278.71,280.15,1017,73,1,205,0,mist
2014-01-13 20:00:00 +0000 UTC,279.33,278.71,279.82,1012,73,1,315,0,moderate rain
2014-01-13 21:00:00 +0000 UTC,279.52,278.15,280.93,1010,73,1,205,0,light rain
2014-01-13 22:00:00 +0000 UTC,279.19,278.15,279.82,1010,97,1,205,0,light rain
2014-01-13 23:00:00 +0000 UTC,278.82,278.71,279.26,1010,73,1,205,0,light rain
2014-01-14 01:00:00 +0000 UTC,278.71,278.71,278.71,1010,73,1,205,0,light rain
2014-01-14 02:00:00 +0000 UTC,279.23,278.15,280.37,1014,73,1,205,0,light rain
2014-01-14 02:00:00 +0000 UTC,279.23,278.15,280.37,1014,73,1,205,0,mist
2014-01-14 04:00:00 +0000 UTC,279.32,278.71,280.37,1009,99,1,96,0,light rain
2014-01-14 05:00:00 +0000 UTC,279.34,278.15,280.93,1009,73,1,205,0,light rain
2014-01-14 05:00:00 +0000 UTC,279.34,278.15,280.93,1009,73,1,205,0,mist
2014-01-14 06:00:00 +0000 UTC,279.64,278.71,281.15,1010,93,1,205,90,moderate rain
2014-01-14 06:00:00 +0000 UTC,279.64,278.71,281.15,1010,93,1,205,90,mist
2014-01-14 07:00:00 +0000 UTC,280.11,279.15,281.15,1010,93,1,220,90,moderate rain
2014-01-14 07:00:00 +0000 UTC,280.11,279.15,281.15,1010,93,1,220,90,mist
2014-01-14 08:00:00 +0000 UTC,281.15,281.15,281.15,1010,93,1,210,90,light rain
2014-01-14 09:00:00 +0000 UTC,281.15,281.15,281.15,1010,93,1,190,90,overcast clouds
2014-01-14 10:00:00 +0000 UTC,281.15,281.15,281.15,1010,93,1,205,90,overcast clouds
2014-01-14 11:00:00 +0000 UTC,279.15,279.15,279.15,1012,93,1,205,90,light rain
2014-01-14 11:00:00 +0000 UTC,279.15,279.15,279.15,1012,93,1,205,90,mist
2014-01-14 12:00:00 +0000 UTC,279.15,279.15,279.15,1012,93,2,190,90,mist
2014-01-14 13:00:00 +0000 UTC,280.15,280.15,280.15,1014,100,1,230,40,scattered clouds
2014-01-14 14:00:00 +0000 UTC,280.15,280.15,280.15,1013,100,1,170,40,mist
2014-01-14 16:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 17:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 18:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 19:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 20:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 21:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-14 22:00:00 +0000 UTC,281.67,280.15,283.15,1014,56,3,210,1,sky is clear
2014-01-14 22:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 00:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 01:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 02:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 03:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 04:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-15 05:00:00 +0000 UTC,278.03,275.37,279.82,1011,73,1,205,0,sky is clear
2014-01-15 06:00:00 +0000 UTC,278.93,278.15,280.15,1014,0,3,270,75,broken clouds
2014-01-15 06:00:00 +0000 UTC,279.97,279.26,280.93,1011,70,1,82,0,sky is clear
2014-01-15 08:00:00 +0000 UTC,278.26,277.59,279.26,1012,73,1,205,0,sky is clear
2014-01-15 09:00:00 +0000 UTC,277.71,277.59,278.15,1015,72,0,107,0,sky is clear
2014-01-15 10:00:00 +0000 UTC,276.72,275.93,277.59,1016,75,1,205,0,sky is clear
2014-01-15 11:00:00 +0000 UTC,275.55,274.82,277.04,1018,73,1,205,0,sky is clear
2014-01-15 13:00:00 +0000 UTC,274.7,274.15,275.37,1014,73,1,205,0,light rain
2014-01-15 13:00:00 +0000 UTC,274.7,274.15,275.37,1014,73,1,205,0,mist
2014-01-15 14:00:00 +0000 UTC,275.01,274.26,275.93,1015,93,1,205,0,sky is clear
2014-01-15 15:00:00 +0000 UTC,275.8,274.82,277.04,1020,92,0,77,0,sky is clear
2014-01-15 16:00:00 +0000 UTC,276.51,275.37,278.15,1020,88,1,95,0,light rain
2014-01-15 17:00:00 +0000 UTC,278.24,277.59,279.26,1014,73,1,205,0,sky is clear
2014-01-15 18:00:00 +0000 UTC,278.16,277.04,279.82,1013,73,1,205,0,sky is clear
2014-01-15 19:00:00 +0000 UTC,278.27,277.59,279.26,1017,63,1,205,0,sky is clear
2014-01-15 20:00:00 +0000 UTC,278.32,277.04,279.26,1011,35,1,230,0,sky is clear
2014-01-15 22:00:00 +0000 UTC,274.3,273.15,275.15,1017,43,3,310,20,few clouds
2014-01-15 22:00:00 +0000 UTC,276.49,275.37,277.59,1014,73,1,205,0,sky is clear
2014-01-15 23:00:00 +0000 UTC,274.12,273.71,274.26,1018,73,3,278,0,sky is clear
2014-01-16 00:00:00 +0000 UTC,272.84,271.48,273.71,1019,73,3,263,0,sky is clear
2014-01-16 02:00:00 +0000 UTC,271.89,270.93,272.59,1021,57,0,70,0,sky is clear
2014-01-16 03:00:00 +0000 UTC,271.4,269.82,272.59,1017,56,2,2,0,sky is clear
2014-01-16 05:00:00 +0000 UTC,270.38,269.82,270.93,1016,73,1,205,0,sky is clear
2014-01-16 07:00:00 +0000 UTC,269.45,267.59,270.93,1016,73,1,205,0,sky is clear
2014-01-16 08:00:00 +0000 UTC,267.95,266.48,269.82,1016,73,1,205,0,sky is clear
2014-01-16 10:00:00 +0000 UTC,267.51,265.37,269.82,1021,73,1,205,0,sky is clear
2014-01-16 11:00:00 +0000 UTC,267.44,265.37,269.82,1021,77,1,205,0,sky is clear
2014-01-16 12:00:00 +0000 UTC,266.75,264.82,268.71,1021,78,1,205,0,sky is clear
2014-01-16 13:00:00 +0000 UTC,266.52,264.82,268.71,1016,73,1,205,0,sky is clear
2014-01-16 14:00:00 +0000 UTC,270.89,269.82,272.59,1017,73,1,205,0,sky is clear
2014-01-16 15:00:00 +0000 UTC,271.31,270.37,272.59,1017,72,1,96,0,sky is clear
2014-01-16 17:00:00 +0000 UTC,273.49,272.04,275.37,1015,73,1,205,0,sky is clear
2014-01-16 18:00:00 +0000 UTC,275.56,274.82,277.04,1013,73,1,205,0,sky is clear
2014-01-16 19:00:00 +0000 UTC,276.85,275.37,277.59,1017,39,2,176,0,sky is clear
2014-01-16 20:00:00 +0000 UTC,277.76,277.04,279.26,1013,32,4,190,1,sky is clear
2014-01-16 22:00:00 +0000 UTC,278.15,276.48,279.82,1015,31,2,236,0,sky is clear
2014-01-16 22:00:00 +0000 UTC,277,275.37,278.71,1011,29,3,260,40,scattered clouds
2014-01-16 23:00:00 +0000 UTC,277.04,277.04,277.04,1013,73,1,205,0,sky is clear
2014-01-17 01:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 02:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 03:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 04:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 05:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 06:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 07:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 08:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 09:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 09:00:00 +0000 UTC,275.1,273.71,277.04,1012,47,3,280,40,scattered clouds
2014-01-17 11:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 12:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 12:00:00 +0000 UTC,273.12,270.37,275.37,1012,0,2,270,40,scattered clouds
2014-01-17 13:00:00 +0000 UTC,274.97,274.15,276.15,1012,55,1,250,20,few clouds
2014-01-17 14:00:00 +0000 UTC,276.99,275.37,279.82,1013,52,5,290,75,broken clouds
2014-01-17 16:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 17:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 18:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 18:00:00 +0000 UTC,278.34,277.04,279.26,1011,45,10,250,75,broken clouds
2014-01-17 20:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 21:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 22:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-17 22:00:00 +0000 UTC,274.22,273.15,275.37,1015,47,7,260,40,scattered clouds
2014-01-17 23:00:00 +0000 UTC,273.03,270.93,275.15,1016,43,8,260,75,broken clouds
2014-01-18 01:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 02:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 03:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 04:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 05:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 06:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 07:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 08:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 09:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 10:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 11:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 12:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 13:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 14:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 15:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 16:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 17:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 18:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 19:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 20:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 21:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 22:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-18 23:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 00:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 01:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 02:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 03:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 04:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 05:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 06:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 07:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 08:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 09:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 10:00:00 +0000 UTC,282.697,282.697,282.697,989,73,1,205,0,sky is clear
2014-01-19 11:00:00 +0000 UTC,275.26,274.82,275.93,1011,73,1,297,0,sky is clear
2014-01-19 12:00:00 +0000 UTC,276.17,275.37,278.15,1011,45,1,205,0,sky is clear
2014-01-19 13:00:00 +0000 UTC,276,274.26,278.71,1013,45,3,277,0,sky is clear
2014-01-19 15:00:00 +0000 UTC,277.86,276.48,279.26,1014,73,1,263,0,sky is clear
2014-01-19 16:00:00 +0000 UTC,278.71,278.15,279.82,1015,73,1,205,0,sky is clear
2014-01-19 17:00:00 +0000 UTC,279.02,278.71,279.82,1015,73,1,205,0,sky is clear
2014-01-19 18:00:00 +0000 UTC,279.39,277.59,281.48,1015,73,1,205,0,sky is clear
2014-01-19 19:00:00 +0000 UTC,280.74,279.82,281.48,1017,45,6,230,20,few clouds
2014-01-19 21:00:00 +0000 UTC,280.94,280.37,282.59,1015,73,1,205,0,sky is clear
